,InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
162,1_HARDERSFIELD_10596,1,10596,Almaden Mt Rhine Calif B/B,5L,1,16.99,16.99,1/4/2016,5000,2,0.75,9815,WINE GROUP INC             
163,1_HARDERSFIELD_10596,1,10596,Almaden Mt Rhine Calif B/B,5L,2,33.98,16.99,1/8/2016,5000,2,1.5,9815,WINE GROUP INC             
164,1_HARDERSFIELD_10596,1,10596,Almaden Mt Rhine Calif B/B,5L,1,16.99,16.99,1/21/2016,5000,2,0.75,9815,WINE GROUP INC             
165,1_HARDERSFIELD_10596,1,10596,Almaden Mt Rhine Calif B/B,5L,1,16.99,16.99,1/26/2016,5000,2,0.75,9815,WINE GROUP INC             
166,1_HARDERSFIELD_1060,1,1060,Jack Daniels Bruins Glass Pk,Liter,2,55.98,27.99,1/1/2016,1000,1,2.1,1128,BROWN-FORMAN CORP          
167,1_HARDERSFIELD_1060,1,1060,Jack Daniels Bruins Glass Pk,Liter,1,27.99,27.99,1/2/2016,1000,1,1.05,1128,BROWN-FORMAN CORP          
168,1_HARDERSFIELD_1060,1,1060,Jack Daniels Bruins Glass Pk,Liter,1,31.99,31.99,1/11/2016,1000,1,1.05,1128,BROWN-FORMAN CORP          
169,1_HARDERSFIELD_1060,1,1060,Jack Daniels Bruins Glass Pk,Liter,1,31.99,31.99,1/13/2016,1000,1,1.05,1128,BROWN-FORMAN CORP          
170,1_HARDERSFIELD_1060,1,1060,Jack Daniels Bruins Glass Pk,Liter,1,31.99,31.99,1/16/2016,1000,1,1.05,1128,BROWN-FORMAN CORP          
171,1_HARDERSFIELD_1060,1,1060,Jack Daniels Bruins Glass Pk,Liter,1,31.99,31.99,1/22/2016,1000,1,1.05,1128,BROWN-FORMAN CORP          
172,1_HARDERSFIELD_10603,1,10603,Parducci Petite Sirah,750mL,1,10.99,10.99,1/14/2016,750,2,0.11,9552,M S WALKER INC             
173,1_HARDERSFIELD_10603,1,10603,Parducci Petite Sirah,750mL,1,10.99,10.99,1/15/2016,750,2,0.11,9552,M S WALKER INC             
174,1_HARDERSFIELD_10603,1,10603,Parducci Petite Sirah,750mL,1,10.99,10.99,1/16/2016,750,2,0.11,9552,M S WALKER INC             
175,1_HARDERSFIELD_10603,1,10603,Parducci Petite Sirah,750mL,1,10.99,10.99,1/20/2016,750,2,0.11,9552,M S WALKER INC             
176,1_HARDERSFIELD_10603,1,10603,Parducci Petite Sirah,750mL,2,21.98,10.99,1/23/2016,750,2,0.22,9552,M S WALKER INC             
177,1_HARDERSFIELD_10603,1,10603,Parducci Petite Sirah,750mL,1,10.99,10.99,1/24/2016,750,2,0.11,9552,M S WALKER INC             
178,1_HARDERSFIELD_10603,1,10603,Parducci Petite Sirah,750mL,1,10.99,10.99,1/26/2016,750,2,0.11,9552,M S WALKER INC             
179,1_HARDERSFIELD_10603,1,10603,Parducci Petite Sirah,750mL,1,10.99,10.99,1/27/2016,750,2,0.11,9552,M S WALKER INC             
180,1_HARDERSFIELD_10603,1,10603,Parducci Petite Sirah,750mL,3,32.97,10.99,1/30/2016,750,2,0.34,9552,M S WALKER INC             
181,1_HARDERSFIELD_10609,1,10609,Oyster Bay Chard Marlboro,750mL,3,38.97,12.99,1/6/2016,750,2,0.34,4425,MARTIGNETTI COMPANIES
182,1_HARDERSFIELD_10609,1,10609,Oyster Bay Chard Marlboro,750mL,2,25.98,12.99,1/9/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES
183,1_HARDERSFIELD_10609,1,10609,Oyster Bay Chard Marlboro,750mL,1,12.99,12.99,1/16/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
184,1_HARDERSFIELD_10609,1,10609,Oyster Bay Chard Marlboro,750mL,3,38.97,12.99,1/21/2016,750,2,0.34,4425,MARTIGNETTI COMPANIES
185,1_HARDERSFIELD_10609,1,10609,Oyster Bay Chard Marlboro,750mL,5,64.95,12.99,1/22/2016,750,2,0.56,4425,MARTIGNETTI COMPANIES
186,1_HARDERSFIELD_1061,1,1061,Christian Bros Holiday Nog,750mL,2,13.98,6.99,1/2/2016,750,1,1.57,3924,HEAVEN HILL DISTILLERIES   
187,1_HARDERSFIELD_1061,1,1061,Christian Bros Holiday Nog,750mL,1,6.99,6.99,1/5/2016,750,1,0.79,3924,HEAVEN HILL DISTILLERIES   
188,1_HARDERSFIELD_10626,1,10626,MezzaCorona Pnt Nr,1.5L,2,21.98,10.99,1/4/2016,1500,2,0.45,9165,ULTRA BEVERAGE COMPANY LLP 
189,1_HARDERSFIELD_10626,1,10626,MezzaCorona Pnt Nr,1.5L,1,10.99,10.99,1/7/2016,1500,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
190,1_HARDERSFIELD_10626,1,10626,MezzaCorona Pnt Nr,1.5L,1,10.99,10.99,1/8/2016,1500,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
191,1_HARDERSFIELD_10626,1,10626,MezzaCorona Pnt Nr,1.5L,1,10.99,10.99,1/10/2016,1500,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
192,1_HARDERSFIELD_10626,1,10626,MezzaCorona Pnt Nr,1.5L,1,10.99,10.99,1/14/2016,1500,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
193,1_HARDERSFIELD_10626,1,10626,MezzaCorona Pnt Nr,1.5L,1,10.99,10.99,1/16/2016,1500,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
194,1_HARDERSFIELD_10626,1,10626,MezzaCorona Pnt Nr,1.5L,1,10.99,10.99,1/20/2016,1500,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
195,1_HARDERSFIELD_10626,1,10626,MezzaCorona Pnt Nr,1.5L,1,10.99,10.99,1/21/2016,1500,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
196,1_HARDERSFIELD_10626,1,10626,MezzaCorona Pnt Nr,1.5L,1,10.99,10.99,1/26/2016,1500,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
197,1_HARDERSFIELD_10626,1,10626,MezzaCorona Pnt Nr,1.5L,1,10.99,10.99,1/28/2016,1500,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
198,1_HARDERSFIELD_10626,1,10626,MezzaCorona Pnt Nr,1.5L,1,10.99,10.99,1/29/2016,1500,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
199,1_HARDERSFIELD_10626,1,10626,MezzaCorona Pnt Nr,1.5L,1,10.99,10.99,1/31/2016,1500,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
200,1_HARDERSFIELD_1064,1,1064,Jack Daniels Honey + Glass,750mL,1,22.99,22.99,1/15/2016,750,1,0.79,1128,BROWN-FORMAN CORP          
201,1_HARDERSFIELD_1064,1,1064,Jack Daniels Honey + Glass,750mL,1,22.99,22.99,1/29/2016,750,1,0.79,1128,BROWN-FORMAN CORP          
202,1_HARDERSFIELD_1065,1,1065,DiSaronno Cavalli Collection,50mL 3 Pk,1,12.99,12.99,1/20/2016,50,1,0.05,2555,DISARONNO INTERNATIONAL LLC
203,1_HARDERSFIELD_1065,1,1065,DiSaronno Cavalli Collection,50mL 3 Pk,1,12.99,12.99,1/22/2016,50,1,0.05,2555,DISARONNO INTERNATIONAL LLC
204,1_HARDERSFIELD_10676,1,10676,W Hill RSV Cab Svgn,750mL,2,85.98,42.99,1/1/2016,750,2,0.22,3252,E & J GALLO WINERY         
205,1_HARDERSFIELD_10676,1,10676,W Hill RSV Cab Svgn,750mL,2,85.98,42.99,1/8/2016,750,2,0.22,3252,E & J GALLO WINERY         
206,1_HARDERSFIELD_10676,1,10676,W Hill RSV Cab Svgn,750mL,1,42.99,42.99,1/9/2016,750,2,0.11,3252,E & J GALLO WINERY         
207,1_HARDERSFIELD_10676,1,10676,W Hill RSV Cab Svgn,750mL,1,42.99,42.99,1/10/2016,750,2,0.11,3252,E & J GALLO WINERY         
208,1_HARDERSFIELD_10680,1,10680,Segura Viudas Brut RSV,750mL,4,43.96,10.99,1/3/2016,750,2,0.45,4425,MARTIGNETTI COMPANIES
209,1_HARDERSFIELD_10680,1,10680,Segura Viudas Brut RSV,750mL,2,21.98,10.99,1/17/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES
210,1_HARDERSFIELD_10680,1,10680,Segura Viudas Brut RSV,750mL,2,21.98,10.99,1/30/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES
211,1_HARDERSFIELD_10723,1,10723,R M Woodbridge Chard,1.5L,1,8.99,8.99,1/2/2016,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
212,1_HARDERSFIELD_10723,1,10723,R M Woodbridge Chard,1.5L,1,8.99,8.99,1/3/2016,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
213,1_HARDERSFIELD_10723,1,10723,R M Woodbridge Chard,1.5L,1,13.99,13.99,1/10/2016,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
214,1_HARDERSFIELD_10723,1,10723,R M Woodbridge Chard,1.5L,1,13.99,13.99,1/12/2016,1500,2,0.22,1392,CONSTELLATION BRANDS INC   
215,1_HARDERSFIELD_10727,1,10727,Starborough Svgn Bl Marlboro,750mL,1,7.95,7.95,1/2/2016,750,2,0.11,3252,E & J GALLO WINERY         
216,1_HARDERSFIELD_10727,1,10727,Starborough Svgn Bl Marlboro,750mL,1,7.95,7.95,1/3/2016,750,2,0.11,3252,E & J GALLO WINERY         
217,1_HARDERSFIELD_10727,1,10727,Starborough Svgn Bl Marlboro,750mL,2,19.98,9.99,1/5/2016,750,2,0.22,3252,E & J GALLO WINERY         
218,1_HARDERSFIELD_10727,1,10727,Starborough Svgn Bl Marlboro,750mL,1,9.99,9.99,1/6/2016,750,2,0.11,3252,E & J GALLO WINERY         
219,1_HARDERSFIELD_10727,1,10727,Starborough Svgn Bl Marlboro,750mL,3,29.97,9.99,1/8/2016,750,2,0.34,3252,E & J GALLO WINERY         
220,1_HARDERSFIELD_10727,1,10727,Starborough Svgn Bl Marlboro,750mL,6,59.94,9.99,1/12/2016,750,2,0.68,3252,E & J GALLO WINERY         
221,1_HARDERSFIELD_10727,1,10727,Starborough Svgn Bl Marlboro,750mL,1,9.99,9.99,1/14/2016,750,2,0.11,3252,E & J GALLO WINERY         
222,1_HARDERSFIELD_10727,1,10727,Starborough Svgn Bl Marlboro,750mL,1,9.99,9.99,1/15/2016,750,2,0.11,3252,E & J GALLO WINERY         
223,1_HARDERSFIELD_10727,1,10727,Starborough Svgn Bl Marlboro,750mL,2,19.98,9.99,1/16/2016,750,2,0.22,3252,E & J GALLO WINERY         
224,1_HARDERSFIELD_10727,1,10727,Starborough Svgn Bl Marlboro,750mL,1,9.99,9.99,1/18/2016,750,2,0.11,3252,E & J GALLO WINERY         
225,1_HARDERSFIELD_10727,1,10727,Starborough Svgn Bl Marlboro,750mL,8,79.92,9.99,1/22/2016,750,2,0.9,3252,E & J GALLO WINERY         
226,1_HARDERSFIELD_10727,1,10727,Starborough Svgn Bl Marlboro,750mL,2,19.98,9.99,1/23/2016,750,2,0.22,3252,E & J GALLO WINERY         
227,1_HARDERSFIELD_10727,1,10727,Starborough Svgn Bl Marlboro,750mL,2,19.98,9.99,1/25/2016,750,2,0.22,3252,E & J GALLO WINERY         
228,1_HARDERSFIELD_10727,1,10727,Starborough Svgn Bl Marlboro,750mL,1,9.99,9.99,1/27/2016,750,2,0.11,3252,E & J GALLO WINERY         
229,1_HARDERSFIELD_10727,1,10727,Starborough Svgn Bl Marlboro,750mL,6,59.94,9.99,1/29/2016,750,2,0.68,3252,E & J GALLO WINERY         
230,1_HARDERSFIELD_10750,1,10750,Gattinara Travaglini,750mL,2,55.98,27.99,1/6/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES
231,1_HARDERSFIELD_10750,1,10750,Gattinara Travaglini,750mL,1,27.99,27.99,1/7/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
232,1_HARDERSFIELD_10750,1,10750,Gattinara Travaglini,750mL,1,27.99,27.99,1/22/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
233,1_HARDERSFIELD_10750,1,10750,Gattinara Travaglini,750mL,1,27.99,27.99,1/30/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
234,1_HARDERSFIELD_10874,1,10874,Cantine Maschio Prosecco Brt,750mL,1,10.99,10.99,1/7/2016,750,2,0.11,516,BANFI PRODUCTS CORP        
235,1_HARDERSFIELD_10874,1,10874,Cantine Maschio Prosecco Brt,750mL,1,10.99,10.99,1/8/2016,750,2,0.11,516,BANFI PRODUCTS CORP        
236,1_HARDERSFIELD_10874,1,10874,Cantine Maschio Prosecco Brt,750mL,1,10.99,10.99,1/15/2016,750,2,0.11,516,BANFI PRODUCTS CORP        
237,1_HARDERSFIELD_10874,1,10874,Cantine Maschio Prosecco Brt,750mL,14,153.86,10.99,1/23/2016,750,2,1.57,516,BANFI PRODUCTS CORP        
238,1_HARDERSFIELD_10874,1,10874,Cantine Maschio Prosecco Brt,750mL,6,65.94,10.99,1/29/2016,750,2,0.68,516,BANFI PRODUCTS CORP        
239,1_HARDERSFIELD_10874,1,10874,Cantine Maschio Prosecco Brt,750mL,3,32.97,10.99,1/30/2016,750,2,0.34,516,BANFI PRODUCTS CORP        
240,1_HARDERSFIELD_10895,1,10895,Schmitt Sohne Relax Mosel,1.5L,2,39.98,19.99,1/29/2016,1500,2,0.45,9552,M S WALKER INC             
241,1_HARDERSFIELD_10927,1,10927,Barefoot Sparklng Pnt Grigio,750mL,2,19.98,9.99,1/2/2016,750,2,0.22,3252,E & J GALLO WINERY         
242,1_HARDERSFIELD_10927,1,10927,Barefoot Sparklng Pnt Grigio,750mL,1,9.99,9.99,1/12/2016,750,2,0.11,3252,E & J GALLO WINERY         
243,1_HARDERSFIELD_10927,1,10927,Barefoot Sparklng Pnt Grigio,750mL,1,9.99,9.99,1/13/2016,750,2,0.11,3252,E & J GALLO WINERY         
244,1_HARDERSFIELD_10927,1,10927,Barefoot Sparklng Pnt Grigio,750mL,1,9.99,9.99,1/20/2016,750,2,0.11,3252,E & J GALLO WINERY         
245,1_HARDERSFIELD_1094,1,1094,Four Roses Single Barrel Brb,750mL,1,44.99,44.99,1/15/2016,750,1,0.79,9552,M S WALKER INC             
246,1_HARDERSFIELD_10957,1,10957,Seaglass Svgn Bl Snt Barbara,750mL,1,9.99,9.99,1/5/2016,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   
247,1_HARDERSFIELD_10957,1,10957,Seaglass Svgn Bl Snt Barbara,750mL,8,79.92,9.99,1/9/2016,750,2,0.9,8892,TRINCHERO FAMILY ESTATES   
248,1_HARDERSFIELD_10957,1,10957,Seaglass Svgn Bl Snt Barbara,750mL,1,9.99,9.99,1/18/2016,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   
249,1_HARDERSFIELD_10957,1,10957,Seaglass Svgn Bl Snt Barbara,750mL,1,9.99,9.99,1/22/2016,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   
250,1_HARDERSFIELD_10957,1,10957,Seaglass Svgn Bl Snt Barbara,750mL,6,59.94,9.99,1/23/2016,750,2,0.68,8892,TRINCHERO FAMILY ESTATES   
251,1_HARDERSFIELD_10957,1,10957,Seaglass Svgn Bl Snt Barbara,750mL,1,9.99,9.99,1/29/2016,750,2,0.11,8892,TRINCHERO FAMILY ESTATES   
252,1_HARDERSFIELD_10957,1,10957,Seaglass Svgn Bl Snt Barbara,750mL,2,19.98,9.99,1/30/2016,750,2,0.22,8892,TRINCHERO FAMILY ESTATES   
253,1_HARDERSFIELD_11067,1,11067,Sterling Chard,750mL,2,23.9,11.95,1/2/2016,750,2,0.22,1590,DIAGEO CHATEAU ESTATE WINES
254,1_HARDERSFIELD_11067,1,11067,Sterling Chard,750mL,2,23.9,11.95,1/3/2016,750,2,0.22,1590,DIAGEO CHATEAU ESTATE WINES
255,1_HARDERSFIELD_11089,1,11089,Jaboulet Cts Rhone Parl Rose,750mL,1,9.95,9.95,1/7/2016,750,2,0.11,9744,FREDERICK WILDMAN & SONS   
256,1_HARDERSFIELD_11089,1,11089,Jaboulet Cts Rhone Parl Rose,750mL,2,19.9,9.95,1/8/2016,750,2,0.22,9744,FREDERICK WILDMAN & SONS   
257,1_HARDERSFIELD_11089,1,11089,Jaboulet Cts Rhone Parl Rose,750mL,1,9.95,9.95,1/12/2016,750,2,0.11,9744,FREDERICK WILDMAN & SONS   
258,1_HARDERSFIELD_11089,1,11089,Jaboulet Cts Rhone Parl Rose,750mL,1,9.95,9.95,1/20/2016,750,2,0.11,9744,FREDERICK WILDMAN & SONS   
259,1_HARDERSFIELD_11089,1,11089,Jaboulet Cts Rhone Parl Rose,750mL,1,9.95,9.95,1/22/2016,750,2,0.11,9744,FREDERICK WILDMAN & SONS   
260,1_HARDERSFIELD_11089,1,11089,Jaboulet Cts Rhone Parl Rose,750mL,1,9.95,9.95,1/31/2016,750,2,0.11,9744,FREDERICK WILDMAN & SONS   
261,1_HARDERSFIELD_1112,1,1112,Ardbeg Exploration Pk +50mls,750mL,1,46.99,46.99,1/28/2016,750,1,0.79,8112,MOET HENNESSY USA INC      
262,1_HARDERSFIELD_11141,1,11141,C K Mondavi Chard,1.5L,5,49.95,9.99,1/6/2016,1500,2,1.12,2000,SOUTHERN WINE & SPIRITS NE 
263,1_HARDERSFIELD_11141,1,11141,C K Mondavi Chard,1.5L,4,39.96,9.99,1/8/2016,1500,2,0.9,2000,SOUTHERN WINE & SPIRITS NE 
264,1_HARDERSFIELD_11141,1,11141,C K Mondavi Chard,1.5L,1,9.99,9.99,1/9/2016,1500,2,0.22,2000,SOUTHERN WINE & SPIRITS NE 
265,1_HARDERSFIELD_11141,1,11141,C K Mondavi Chard,1.5L,2,19.98,9.99,1/11/2016,1500,2,0.45,2000,SOUTHERN WINE & SPIRITS NE 
266,1_HARDERSFIELD_11141,1,11141,C K Mondavi Chard,1.5L,2,19.98,9.99,1/13/2016,1500,2,0.45,2000,SOUTHERN WINE & SPIRITS NE 
267,1_HARDERSFIELD_11141,1,11141,C K Mondavi Chard,1.5L,1,9.99,9.99,1/16/2016,1500,2,0.22,2000,SOUTHERN WINE & SPIRITS NE 
268,1_HARDERSFIELD_11141,1,11141,C K Mondavi Chard,1.5L,5,49.95,9.99,1/17/2016,1500,2,1.12,2000,SOUTHERN WINE & SPIRITS NE 
269,1_HARDERSFIELD_11141,1,11141,C K Mondavi Chard,1.5L,9,89.91,9.99,1/20/2016,1500,2,2.02,2000,SOUTHERN WINE & SPIRITS NE 
270,1_HARDERSFIELD_11141,1,11141,C K Mondavi Chard,1.5L,2,19.98,9.99,1/21/2016,1500,2,0.45,2000,SOUTHERN WINE & SPIRITS NE 
271,1_HARDERSFIELD_11141,1,11141,C K Mondavi Chard,1.5L,3,29.97,9.99,1/23/2016,1500,2,0.68,2000,SOUTHERN WINE & SPIRITS NE 
272,1_HARDERSFIELD_11141,1,11141,C K Mondavi Chard,1.5L,1,9.99,9.99,1/24/2016,1500,2,0.22,2000,SOUTHERN WINE & SPIRITS NE 
273,1_HARDERSFIELD_11141,1,11141,C K Mondavi Chard,1.5L,7,69.93,9.99,1/27/2016,1500,2,1.57,2000,SOUTHERN WINE & SPIRITS NE 
274,1_HARDERSFIELD_11141,1,11141,C K Mondavi Chard,1.5L,1,9.99,9.99,1/30/2016,1500,2,0.22,2000,SOUTHERN WINE & SPIRITS NE 
275,1_HARDERSFIELD_11152,1,11152,Stemmari Pt Nr,750mL,1,8.99,8.99,1/5/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
276,1_HARDERSFIELD_11152,1,11152,Stemmari Pt Nr,750mL,1,8.99,8.99,1/9/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
277,1_HARDERSFIELD_11152,1,11152,Stemmari Pt Nr,750mL,1,8.99,8.99,1/15/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
278,1_HARDERSFIELD_11196,1,11196,Angelini Pnt Grigio Veneto,750mL,1,9.99,9.99,1/7/2016,750,2,0.11,7153,PINE STATE TRADING CO      
279,1_HARDERSFIELD_11196,1,11196,Angelini Pnt Grigio Veneto,750mL,1,9.99,9.99,1/15/2016,750,2,0.11,7153,PINE STATE TRADING CO      
280,1_HARDERSFIELD_11196,1,11196,Angelini Pnt Grigio Veneto,750mL,4,39.96,9.99,1/20/2016,750,2,0.45,7153,PINE STATE TRADING CO      
281,1_HARDERSFIELD_11196,1,11196,Angelini Pnt Grigio Veneto,750mL,2,19.98,9.99,1/21/2016,750,2,0.22,7153,PINE STATE TRADING CO      
282,1_HARDERSFIELD_11196,1,11196,Angelini Pnt Grigio Veneto,750mL,1,9.99,9.99,1/30/2016,750,2,0.11,7153,PINE STATE TRADING CO      
283,1_HARDERSFIELD_11199,1,11199,Carpene Malvolti Prosecco,750mL,1,16.99,16.99,1/16/2016,750,2,0.11,7153,PINE STATE TRADING CO      
284,1_HARDERSFIELD_11199,1,11199,Carpene Malvolti Prosecco,750mL,1,16.99,16.99,1/26/2016,750,2,0.11,7153,PINE STATE TRADING CO      
285,1_HARDERSFIELD_11200,1,11200,Palagetto Vernaccia Gimigano,750mL,1,14.99,14.99,1/6/2016,750,2,0.11,7153,PINE STATE TRADING CO      
286,1_HARDERSFIELD_11213,1,11213,Meiomi Pnt Nr,750mL,2,37.98,18.99,1/2/2016,750,2,0.22,1392,CONSTELLATION BRANDS INC   
287,1_HARDERSFIELD_11213,1,11213,Meiomi Pnt Nr,750mL,1,18.99,18.99,1/3/2016,750,2,0.11,1392,CONSTELLATION BRANDS INC   
288,1_HARDERSFIELD_11213,1,11213,Meiomi Pnt Nr,750mL,1,21.99,21.99,1/8/2016,750,2,0.11,1392,CONSTELLATION BRANDS INC   
289,1_HARDERSFIELD_11213,1,11213,Meiomi Pnt Nr,750mL,1,21.99,21.99,1/9/2016,750,2,0.11,1392,CONSTELLATION BRANDS INC   
290,1_HARDERSFIELD_11213,1,11213,Meiomi Pnt Nr,750mL,1,21.99,21.99,1/11/2016,750,2,0.11,1392,CONSTELLATION BRANDS INC   
291,1_HARDERSFIELD_11213,1,11213,Meiomi Pnt Nr,750mL,2,43.98,21.99,1/24/2016,750,2,0.22,1392,CONSTELLATION BRANDS INC   
292,1_HARDERSFIELD_11213,1,11213,Meiomi Pnt Nr,750mL,1,21.99,21.99,1/25/2016,750,2,0.11,1392,CONSTELLATION BRANDS INC   
293,1_HARDERSFIELD_11213,1,11213,Meiomi Pnt Nr,750mL,5,109.95,21.99,1/27/2016,750,2,0.56,1392,CONSTELLATION BRANDS INC   
294,1_HARDERSFIELD_11213,1,11213,Meiomi Pnt Nr,750mL,1,21.99,21.99,1/29/2016,750,2,0.11,1392,CONSTELLATION BRANDS INC   
295,1_HARDERSFIELD_11213,1,11213,Meiomi Pnt Nr,750mL,3,65.97,21.99,1/30/2016,750,2,0.34,1392,CONSTELLATION BRANDS INC   
296,1_HARDERSFIELD_11214,1,11214,Caymus Cab Svgn Napa Vly,750mL,1,74.99,74.99,1/1/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
297,1_HARDERSFIELD_11214,1,11214,Caymus Cab Svgn Napa Vly,750mL,1,74.99,74.99,1/20/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
298,1_HARDERSFIELD_11214,1,11214,Caymus Cab Svgn Napa Vly,750mL,1,74.99,74.99,1/24/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
299,1_HARDERSFIELD_11214,1,11214,Caymus Cab Svgn Napa Vly,750mL,1,74.99,74.99,1/29/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
300,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,1,13.99,13.99,1/2/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
301,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,2,27.98,13.99,1/3/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES
302,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,1,14.99,14.99,1/6/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
303,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,2,29.98,14.99,1/7/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES
304,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,6,89.94,14.99,1/8/2016,750,2,0.68,4425,MARTIGNETTI COMPANIES
305,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,6,89.94,14.99,1/9/2016,750,2,0.68,4425,MARTIGNETTI COMPANIES
306,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,2,29.98,14.99,1/10/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES
307,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,4,59.96,14.99,1/12/2016,750,2,0.45,4425,MARTIGNETTI COMPANIES
308,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,2,29.98,14.99,1/13/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES
309,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,3,44.97,14.99,1/15/2016,750,2,0.34,4425,MARTIGNETTI COMPANIES
310,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,1,14.99,14.99,1/16/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
311,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,2,29.98,14.99,1/17/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES
312,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,4,59.96,14.99,1/18/2016,750,2,0.45,4425,MARTIGNETTI COMPANIES
313,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,2,29.98,14.99,1/20/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES
314,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,2,29.98,14.99,1/21/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES
315,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,15,224.85,14.99,1/22/2016,750,2,1.69,4425,MARTIGNETTI COMPANIES
316,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,3,44.97,14.99,1/23/2016,750,2,0.34,4425,MARTIGNETTI COMPANIES
317,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,9,134.91,14.99,1/24/2016,750,2,1.01,4425,MARTIGNETTI COMPANIES
318,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,3,44.97,14.99,1/26/2016,750,2,0.34,4425,MARTIGNETTI COMPANIES
319,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,2,29.98,14.99,1/27/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES
320,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,7,104.93,14.99,1/30/2016,750,2,0.79,4425,MARTIGNETTI COMPANIES
321,1_HARDERSFIELD_11219,1,11219,Josh Cellars Cab Svgn Sonoma,750mL,9,134.91,14.99,1/31/2016,750,2,1.01,4425,MARTIGNETTI COMPANIES
